LAMMPS (4 Feb 2025 - Development - patch_4Feb2025-554-g465171d58f)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
=== HOLD PHASE ===
Holding at 2300 K for 200 ps (2000000 steps)
Reading restart file ...
  restart file = 4 Feb 2025, LAMMPS = 4 Feb 2025
  restoring atom style charge from restart
  orthogonal box = (-6.9917407 -6.9917407 -3.4958703) to (56.991741 56.991741 28.49587)
  2 by 2 by 2 MPI processor grid
  pair style reaxff stores no restart info
  420 atoms
  read_restart CPU = 0.002 seconds
Reading potential file ffield.reax.cho with DATE: 2011-02-18
=== STARTING HOLD ===

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- pair reaxff command: doi:10.1016/j.parco.2011.08.005
- fix qeq/reaxff command: doi:10.1016/j.parco.2011.08.005
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

WARNING: No fixes with time integration, atoms won't move
For more information see https://docs.lammps.org/err0028 (src/verlet.cpp:60)
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 11 11 6
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair reaxff, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/ghost/newtoff
      stencil: full/ghost/bin/3d
      bin: standard
  (2) fix qeq/reax, perpetual, copy from (1)
      attributes: half, newton off
      pair build: copy
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : real
  Current step  : 20080001
  Time step     : 0.25
Per MPI rank memory allocation (min/avg/max) = 11.15 | 11.82 | 12.61 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press          Volume    
  20575000   311.18833     -40694.966      388.66159     -40306.304      79.88827       130970.54    
  20576000   311.18833     -40694.964      388.66159     -40306.302      79.939709      130970.54    
  20577000   311.18833     -40694.969      388.66159     -40306.307      79.792332      130970.54    
  20578000   311.18833     -40694.967      388.66159     -40306.305      79.752277      130970.54    
  20579000   311.18833     -40694.966      388.66159     -40306.305      79.740191      130970.54    
  20580000   311.18833     -40694.969      388.66159     -40306.307      79.812641      130970.54    
  20581000   311.18833     -40694.967      388.66159     -40306.306      79.847892      130970.54    
  20582000   311.18833     -40694.964      388.66159     -40306.303      79.908221      130970.54    
  20583000   311.18833     -40694.968      388.66159     -40306.307      79.822165      130970.54    
  20584000   311.18833     -40694.965      388.66159     -40306.303      79.738414      130970.54    
  20585000   311.18833     -40694.967      388.66159     -40306.306      79.843546      130970.54    
  20586000   311.18833     -40694.968      388.66159     -40306.306      79.788604      130970.54    
  20587000   311.18833     -40694.969      388.66159     -40306.307      79.849488      130970.54    
  20588000   311.18833     -40694.967      388.66159     -40306.305      79.848448      130970.54    
  20589000   311.18833     -40694.964      388.66159     -40306.303      79.755768      130970.54    
  20590000   311.18833     -40694.967      388.66159     -40306.305      79.820252      130970.54    
  20591000   311.18833     -40694.966      388.66159     -40306.304      79.915167      130970.54    
  20592000   311.18833     -40694.962      388.66159     -40306.301      79.873571      130970.54    
  20593000   311.18833     -40694.968      388.66159     -40306.307      79.759285      130970.54    
  20594000   311.18833     -40694.966      388.66159     -40306.304      79.845016      130970.54    
  20595000   311.18833     -40694.966      388.66159     -40306.305      79.782667      130970.54    
  20596000   311.18833     -40694.966      388.66159     -40306.305      79.846719      130970.54    
  20597000   311.18833     -40694.965      388.66159     -40306.303      79.846295      130970.54    
  20598000   311.18833     -40694.967      388.66159     -40306.305      79.814827      130970.54    
  20599000   311.18833     -40694.965      388.66159     -40306.303      79.848986      130970.54    
  20600000   311.18833     -40694.969      388.66159     -40306.307      79.82004       130970.54    
  20601000   311.18833     -40694.966      388.66159     -40306.304      79.793915      130970.54    
  20602000   311.18833     -40694.968      388.66159     -40306.307      79.777981      130970.54    
  20603000   311.18833     -40694.968      388.66159     -40306.306      79.847644      130970.54    
  20604000   311.18833     -40694.967      388.66159     -40306.305      79.832854      130970.54    
  20605000   311.18833     -40694.964      388.66159     -40306.303      79.803522      130970.54    
  20606000   311.18833     -40694.962      388.66159     -40306.301      79.864537      130970.54    
  20607000   311.18833     -40694.965      388.66159     -40306.304      79.865         130970.54    
  20608000   311.18833     -40694.969      388.66159     -40306.307      79.856422      130970.54    
  20609000   311.18833     -40694.968      388.66159     -40306.307      79.824893      130970.54    
  20610000   311.18833     -40694.964      388.66159     -40306.303      79.897799      130970.54    
  20611000   311.18833     -40694.963      388.66159     -40306.302      79.884503      130970.54    
  20612000   311.18833     -40694.969      388.66159     -40306.307      79.814422      130970.54    
  20613000   311.18833     -40694.966      388.66159     -40306.305      79.877304      130970.54    
  20614000   311.18833     -40694.967      388.66159     -40306.305      79.86127       130970.54    
  20615000   311.18833     -40694.968      388.66159     -40306.306      79.83746       130970.54    
  20616000   311.18833     -40694.965      388.66159     -40306.304      79.859567      130970.54    
  20617000   311.18833     -40694.967      388.66159     -40306.305      79.776689      130970.54    
  20618000   311.18833     -40694.966      388.66159     -40306.304      79.809552      130970.54    
  20619000   311.18833     -40694.967      388.66159     -40306.305      79.851662      130970.54    
  20620000   311.18833     -40694.966      388.66159     -40306.304      79.811846      130970.54    
  20621000   311.18833     -40694.968      388.66159     -40306.306      79.814959      130970.54    
  20622000   311.18833     -40694.967      388.66159     -40306.306      79.818083      130970.54    
  20623000   311.18833     -40694.968      388.66159     -40306.306      79.831757      130970.54    
  20624000   311.18833     -40694.966      388.66159     -40306.304      79.846057      130970.54    
  20625000   311.18833     -40694.962      388.66159     -40306.3        79.834607      130970.54    
  20626000   311.18833     -40694.967      388.66159     -40306.305      79.862426      130970.54    
  20627000   311.18833     -40694.964      388.66159     -40306.302      79.830919      130970.54    
  20628000   311.18833     -40694.968      388.66159     -40306.306      79.849691      130970.54    
  20629000   311.18833     -40694.966      388.66159     -40306.304      79.831888      130970.54    
  20630000   311.18833     -40694.968      388.66159     -40306.306      79.792746      130970.54    
  20631000   311.18833     -40694.968      388.66159     -40306.306      79.823557      130970.54    
  20632000   311.18833     -40694.969      388.66159     -40306.307      79.788034      130970.54    
  20633000   311.18833     -40694.969      388.66159     -40306.308      79.801341      130970.54    
  20634000   311.18833     -40694.968      388.66159     -40306.306      79.836799      130970.54    
  20635000   311.18833     -40694.964      388.66159     -40306.302      79.862497      130970.54    
  20636000   311.18833     -40694.967      388.66159     -40306.305      79.815205      130970.54    
  20637000   311.18833     -40694.966      388.66159     -40306.305      79.807948      130970.54    
  20638000   311.18833     -40694.963      388.66159     -40306.301      79.85193       130970.54    
  20639000   311.18833     -40694.966      388.66159     -40306.305      79.900092      130970.54    
  20640000   311.18833     -40694.967      388.66159     -40306.306      79.792556      130970.54    
  20641000   311.18833     -40694.966      388.66159     -40306.305      79.851257      130970.54    
  20642000   311.18833     -40694.968      388.66159     -40306.306      79.80487       130970.54    
  20643000   311.18833     -40694.965      388.66159     -40306.303      79.876507      130970.54    
  20644000   311.18833     -40694.967      388.66159     -40306.305      79.848099      130970.54    
  20645000   311.18833     -40694.965      388.66159     -40306.303      79.858524      130970.54    
  20646000   311.18833     -40694.965      388.66159     -40306.304      79.830606      130970.54    
  20647000   311.18833     -40694.965      388.66159     -40306.303      79.858441      130970.54    
  20648000   311.18833     -40694.967      388.66159     -40306.305      79.837238      130970.54    
  20649000   311.18833     -40694.966      388.66159     -40306.304      79.837701      130970.54    
  20650000   311.18833     -40694.967      388.66159     -40306.305      79.838914      130970.54    
  20651000   311.18833     -40694.968      388.66159     -40306.306      79.82546       130970.54    
  20652000   311.18833     -40694.969      388.66159     -40306.307      79.833742      130970.54    
  20653000   311.18833     -40694.964      388.66159     -40306.302      79.881419      130970.54    
  20654000   311.18833     -40694.966      388.66159     -40306.304      79.886259      130970.54    
  20655000   311.18833     -40694.969      388.66159     -40306.308      79.835556      130970.54    
  20656000   311.18833     -40694.964      388.66159     -40306.303      79.833966      130970.54    
  20657000   311.18833     -40694.967      388.66159     -40306.305      79.843623      130970.54    
  20658000   311.18833     -40694.968      388.66159     -40306.307      79.827691      130970.54    
  20659000   311.18833     -40694.967      388.66159     -40306.305      79.877505      130970.54    
  20660000   311.18833     -40694.958      388.66159     -40306.297      79.944915      130970.54    
  20661000   311.18833     -40694.966      388.66159     -40306.304      79.882521      130970.54    
  20662000   311.18833     -40694.97       388.66159     -40306.308      79.827585      130970.54    
  20663000   311.18833     -40694.968      388.66159     -40306.306      79.844259      130970.54    
  20664000   311.18833     -40694.963      388.66159     -40306.302      79.913274      130970.54    
  20665000   311.18833     -40694.966      388.66159     -40306.304      79.79324       130970.54    
  20666000   311.18833     -40694.965      388.66159     -40306.303      79.860919      130970.54    
  20667000   311.18833     -40694.967      388.66159     -40306.306      79.804806      130970.54    
  20668000   311.18833     -40694.969      388.66159     -40306.307      79.697367      130970.54    
  20669000   311.18833     -40694.966      388.66159     -40306.304      79.863936      130970.54    
  20670000   311.18833     -40694.97       388.66159     -40306.308      79.816945      130970.54    
  20671000   311.18833     -40694.968      388.66159     -40306.306      79.745685      130970.54    
  20672000   311.18833     -40694.961      388.66159     -40306.3        79.812972      130970.54    
  20673000   311.18833     -40694.969      388.66159     -40306.307      79.827233      130970.54    
  20674000   311.18833     -40694.97       388.66159     -40306.308      79.818275      130970.54    
  20675000   311.18833     -40694.965      388.66159     -40306.304      79.778714      130970.54    
  20676000   311.18833     -40694.968      388.66159     -40306.306      79.734677      130970.54    
  20677000   311.18833     -40694.964      388.66159     -40306.302      79.799282      130970.54    
  20678000   311.18833     -40694.967      388.66159     -40306.305      79.871692      130970.54    
  20679000   311.18833     -40694.968      388.66159     -40306.306      79.869169      130970.54    
  20680000   311.18833     -40694.966      388.66159     -40306.304      79.901137      130970.54    
  20681000   311.18833     -40694.967      388.66159     -40306.306      79.841636      130970.54    
  20682000   311.18833     -40694.968      388.66159     -40306.306      79.8466        130970.54    
  20683000   311.18833     -40694.967      388.66159     -40306.306      79.897037      130970.54    
  20684000   311.18833     -40694.966      388.66159     -40306.305      79.796913      130970.54    
  20685000   311.18833     -40694.968      388.66159     -40306.306      79.820427      130970.54    
  20686000   311.18833     -40694.968      388.66159     -40306.306      79.735486      130970.54    
  20687000   311.18833     -40694.969      388.66159     -40306.307      79.831789      130970.54    
  20688000   311.18833     -40694.967      388.66159     -40306.305      79.845235      130970.54    
  20689000   311.18833     -40694.969      388.66159     -40306.307      79.772141      130970.54    
  20690000   311.18833     -40694.961      388.66159     -40306.299      79.858808      130970.54    
  20691000   311.18833     -40694.97       388.66159     -40306.308      79.748922      130970.54    
  20692000   311.18833     -40694.967      388.66159     -40306.306      79.853576      130970.54    
  20693000   311.18833     -40694.969      388.66159     -40306.307      79.815069      130970.54    
  20694000   311.18833     -40694.966      388.66159     -40306.304      79.817784      130970.54    
  20695000   311.18833     -40694.964      388.66159     -40306.303      79.880972      130970.54    
  20696000   311.18833     -40694.967      388.66159     -40306.306      79.858421      130970.54    
  20697000   311.18833     -40694.967      388.66159     -40306.305      79.697878      130970.54    
  20698000   311.18833     -40694.967      388.66159     -40306.305      79.856508      130970.54    
  20699000   311.18833     -40694.967      388.66159     -40306.306      79.827807      130970.54    
  20700000   311.18833     -40694.968      388.66159     -40306.307      79.815496      130970.54    
  20701000   311.18833     -40694.968      388.66159     -40306.307      79.797136      130970.54    
  20702000   311.18833     -40694.969      388.66159     -40306.307      79.829773      130970.54    
  20703000   311.18833     -40694.965      388.66159     -40306.303      79.872607      130970.54    
  20704000   311.18833     -40694.965      388.66159     -40306.303      79.881117      130970.54    
  20705000   311.18833     -40694.969      388.66159     -40306.307      79.840905      130970.54    
  20706000   311.18833     -40694.957      388.66159     -40306.296      79.767883      130970.54    
  20707000   311.18833     -40694.967      388.66159     -40306.306      79.810523      130970.54    
  20708000   311.18833     -40694.967      388.66159     -40306.305      79.797182      130970.54    
  20709000   311.18833     -40694.969      388.66159     -40306.307      79.816267      130970.54    
  20710000   311.18833     -40694.968      388.66159     -40306.306      79.82624       130970.54    
  20711000   311.18833     -40694.969      388.66159     -40306.308      79.85268       130970.54    
  20712000   311.18833     -40694.966      388.66159     -40306.304      79.750984      130970.54    
  20713000   311.18833     -40694.968      388.66159     -40306.306      79.761107      130970.54    
  20714000   311.18833     -40694.968      388.66159     -40306.306      79.880323      130970.54    
  20715000   311.18833     -40694.967      388.66159     -40306.305      79.885094      130970.54    
  20716000   311.18833     -40694.969      388.66159     -40306.307      79.854924      130970.54    
  20717000   311.18833     -40694.969      388.66159     -40306.307      79.754022      130970.54    
  20718000   311.18833     -40694.969      388.66159     -40306.307      79.760004      130970.54    
  20719000   311.18833     -40694.969      388.66159     -40306.308      79.818867      130970.54    
  20720000   311.18833     -40694.966      388.66159     -40306.305      79.882143      130970.54    
  20721000   311.18833     -40694.965      388.66159     -40306.304      79.686001      130970.54    
  20722000   311.18833     -40694.968      388.66159     -40306.306      79.806026      130970.54    
  20723000   311.18833     -40694.965      388.66159     -40306.303      79.75419       130970.54    
  20724000   311.18833     -40694.968      388.66159     -40306.306      79.830972      130970.54    
  20725000   311.18833     -40694.963      388.66159     -40306.302      79.868531      130970.54    
  20726000   311.18833     -40694.969      388.66159     -40306.307      79.847333      130970.54    
  20727000   311.18833     -40694.969      388.66159     -40306.308      79.789422      130970.54    
  20728000   311.18833     -40694.969      388.66159     -40306.307      79.803932      130970.54    
  20729000   311.18833     -40694.967      388.66159     -40306.305      79.870707      130970.54    
  20730000   311.18833     -40694.966      388.66159     -40306.305      79.911612      130970.54    
  20731000   311.18833     -40694.967      388.66159     -40306.305      79.711921      130970.54    
  20732000   311.18833     -40694.965      388.66159     -40306.303      79.926592      130970.54    
  20733000   311.18833     -40694.965      388.66159     -40306.304      79.833777      130970.54    
  20734000   311.18833     -40694.967      388.66159     -40306.305      79.84082       130970.54    
  20735000   311.18833     -40694.966      388.66159     -40306.305      79.847631      130970.54    
  20736000   311.18833     -40694.968      388.66159     -40306.306      79.817279      130970.54    
  20737000   311.18833     -40694.968      388.66159     -40306.306      79.760445      130970.54    
  20738000   311.18833     -40694.96       388.66159     -40306.298      79.887319      130970.54    
  20739000   311.18833     -40694.969      388.66159     -40306.308      79.81144       130970.54    
  20740000   311.18833     -40694.961      388.66159     -40306.3        79.954458      130970.54    
  20741000   311.18833     -40694.968      388.66159     -40306.306      79.861657      130970.54    
  20742000   311.18833     -40694.969      388.66159     -40306.307      79.809565      130970.54    
  20743000   311.18833     -40694.97       388.66159     -40306.308      79.820991      130970.54    
  20744000   311.18833     -40694.969      388.66159     -40306.308      79.745812      130970.54    
  20745000   311.18833     -40694.969      388.66159     -40306.307      79.781651      130970.54    
  20746000   311.18833     -40694.965      388.66159     -40306.303      79.88806       130970.54    
  20747000   311.18833     -40694.97       388.66159     -40306.308      79.816054      130970.54    
  20748000   311.18833     -40694.967      388.66159     -40306.305      79.719649      130970.54    
  20749000   311.18833     -40694.968      388.66159     -40306.307      79.870337      130970.54    
  20750000   311.18833     -40694.965      388.66159     -40306.303      79.877783      130970.54    
  20751000   311.18833     -40694.968      388.66159     -40306.306      79.800593      130970.54    
  20752000   311.18833     -40694.969      388.66159     -40306.308      79.774929      130970.54    
  20753000   311.18833     -40694.964      388.66159     -40306.302      79.805605      130970.54    
  20754000   311.18833     -40694.964      388.66159     -40306.302      79.924041      130970.54    
  20755000   311.18833     -40694.965      388.66159     -40306.303      79.768746      130970.54    
  20756000   311.18833     -40694.963      388.66159     -40306.302      79.916594      130970.54    
  20757000   311.18833     -40694.963      388.66159     -40306.301      79.958487      130970.54    
  20758000   311.18833     -40694.968      388.66159     -40306.307      79.735696      130970.54    
  20759000   311.18833     -40694.967      388.66159     -40306.306      79.824005      130970.54    
  20760000   311.18833     -40694.965      388.66159     -40306.303      79.881848      130970.54    
  20761000   311.18833     -40694.97       388.66159     -40306.308      79.778493      130970.54    
  20762000   311.18833     -40694.968      388.66159     -40306.307      79.813308      130970.54    
  20763000   311.18833     -40694.968      388.66159     -40306.307      79.855147      130970.54    
  20764000   311.18833     -40694.966      388.66159     -40306.305      79.893154      130970.54    
  20765000   311.18833     -40694.965      388.66159     -40306.304      79.788024      130970.54    
  20766000   311.18833     -40694.965      388.66159     -40306.304      79.798537      130970.54    
  20767000   311.18833     -40694.969      388.66159     -40306.308      79.757598      130970.54    
  20768000   311.18833     -40694.967      388.66159     -40306.305      79.857155      130970.54    
  20769000   311.18833     -40694.961      388.66159     -40306.3        79.911537      130970.54    
  20770000   311.18833     -40694.969      388.66159     -40306.307      79.780865      130970.54    
  20771000   311.18833     -40694.966      388.66159     -40306.304      79.866809      130970.54    
  20772000   311.18833     -40694.97       388.66159     -40306.309      79.79911       130970.54    
  20773000   311.18833     -40694.966      388.66159     -40306.305      79.815946      130970.54    
  20774000   311.18833     -40694.965      388.66159     -40306.304      79.907156      130970.54    
  20775000   311.18833     -40694.968      388.66159     -40306.306      79.866235      130970.54    
  20776000   311.18833     -40694.966      388.66159     -40306.305      79.866207      130970.54    
  20777000   311.18833     -40694.969      388.66159     -40306.308      79.809634      130970.54    
  20778000   311.18833     -40694.97       388.66159     -40306.308      79.739059      130970.54    
  20779000   311.18833     -40694.968      388.66159     -40306.307      79.784661      130970.54    
  20780000   311.18833     -40694.97       388.66159     -40306.308      79.810661      130970.54    
  20781000   311.18833     -40694.969      388.66159     -40306.308      79.818231      130970.54    
  20782000   311.18833     -40694.968      388.66159     -40306.307      79.839665      130970.54    
  20783000   311.18833     -40694.967      388.66159     -40306.306      79.868652      130970.54    
  20784000   311.18833     -40694.967      388.66159     -40306.305      79.772587      130970.54    
  20785000   311.18833     -40694.966      388.66159     -40306.305      79.88504       130970.54    
  20786000   311.18833     -40694.97       388.66159     -40306.308      79.793283      130970.54    
  20787000   311.18833     -40694.964      388.66159     -40306.302      79.745763      130970.54    
  20788000   311.18833     -40694.967      388.66159     -40306.305      79.88284       130970.54    
  20789000   311.18833     -40694.968      388.66159     -40306.307      79.836498      130970.54    
  20790000   311.18833     -40694.966      388.66159     -40306.305      79.77327       130970.54    
  20791000   311.18833     -40694.969      388.66159     -40306.307      79.814015      130970.54    
  20792000   311.18833     -40694.964      388.66159     -40306.303      79.84639       130970.54    
  20793000   311.18833     -40694.969      388.66159     -40306.307      79.86188       130970.54    
  20794000   311.18833     -40694.967      388.66159     -40306.305      79.861844      130970.54    
  20795000   311.18833     -40694.967      388.66159     -40306.305      79.773198      130970.54    
  20796000   311.18833     -40694.968      388.66159     -40306.307      79.795119      130970.54    
  20797000   311.18833     -40694.968      388.66159     -40306.306      79.823761      130970.54    
  20798000   311.18833     -40694.967      388.66159     -40306.305      79.883606      130970.54    
  20799000   311.18833     -40694.964      388.66159     -40306.303      79.86025       130970.54    
  20800000   311.18833     -40694.967      388.66159     -40306.305      79.865245      130970.54    
  20801000   311.18833     -40694.965      388.66159     -40306.304      79.881975      130970.54    
  20802000   311.18833     -40694.967      388.66159     -40306.306      79.772266      130970.54    
  20803000   311.18833     -40694.967      388.66159     -40306.305      79.773318      130970.54    
  20804000   311.18833     -40694.964      388.66159     -40306.302      79.849948      130970.54    
  20805000   311.18833     -40694.964      388.66159     -40306.302      79.921171      130970.54    
  20806000   311.18833     -40694.97       388.66159     -40306.309      79.781487      130970.54    
  20807000   311.18833     -40694.969      388.66159     -40306.308      79.791219      130970.54    
  20808000   311.18833     -40694.967      388.66159     -40306.306      79.827732      130970.54    
  20809000   311.18833     -40694.968      388.66159     -40306.307      79.825677      130970.54    
  20810000   311.18833     -40694.962      388.66159     -40306.3        79.943188      130970.54    
  20811000   311.18833     -40694.969      388.66159     -40306.307      79.866142      130970.54    
  20812000   311.18833     -40694.967      388.66159     -40306.305      79.854279      130970.54    
  20813000   311.18833     -40694.967      388.66159     -40306.306      79.863303      130970.54    
  20814000   311.18833     -40694.966      388.66159     -40306.305      79.884525      130970.54    
  20815000   311.18833     -40694.97       388.66159     -40306.308      79.745675      130970.54    
  20816000   311.18833     -40694.968      388.66159     -40306.306      79.79253       130970.54    
  20817000   311.18833     -40694.968      388.66159     -40306.307      79.80673       130970.54    
  20818000   311.18833     -40694.968      388.66159     -40306.306      79.814333      130970.54    
  20819000   311.18833     -40694.969      388.66159     -40306.307      79.724707      130970.54    
  20820000   311.18833     -40694.968      388.66159     -40306.306      79.846833      130970.54    
  20821000   311.18833     -40694.968      388.66159     -40306.306      79.766513      130970.54    
  20822000   311.18833     -40694.969      388.66159     -40306.307      79.855958      130970.54    
  20823000   311.18833     -40694.964      388.66159     -40306.302      79.860454      130970.54    
  20824000   311.18833     -40694.967      388.66159     -40306.305      79.855484      130970.54    
  20825000   311.18833     -40694.967      388.66159     -40306.306      79.781596      130970.54    
  20826000   311.18833     -40694.961      388.66159     -40306.3        79.883936      130970.54    
  20827000   311.18833     -40694.968      388.66159     -40306.307      79.79382       130970.54    
  20828000   311.18833     -40694.968      388.66159     -40306.307      79.781944      130970.54    
  20829000   311.18833     -40694.963      388.66159     -40306.301      79.923385      130970.54    
  20830000   311.18833     -40694.964      388.66159     -40306.303      79.669996      130970.54    
  20831000   311.18833     -40694.968      388.66159     -40306.307      79.850076      130970.54    
  20832000   311.18833     -40694.97       388.66159     -40306.308      79.709757      130970.54    
  20833000   311.18833     -40694.966      388.66159     -40306.305      79.870247      130970.54    
  20834000   311.18833     -40694.968      388.66159     -40306.306      79.858431      130970.54    
  20835000   311.18833     -40694.962      388.66159     -40306.301      79.865218      130970.54    
  20836000   311.18833     -40694.963      388.66159     -40306.301      79.87833       130970.54    
  20837000   311.18833     -40694.969      388.66159     -40306.307      79.832242      130970.54    
  20838000   311.18833     -40694.968      388.66159     -40306.306      79.817806      130970.54    
  20839000   311.18833     -40694.966      388.66159     -40306.304      79.884336      130970.54    
  20840000   311.18833     -40694.965      388.66159     -40306.304      79.866781      130970.54    
  20841000   311.18833     -40694.966      388.66159     -40306.305      79.820876      130970.54    
  20842000   311.18833     -40694.967      388.66159     -40306.306      79.855309      130970.54    
  20843000   311.18833     -40694.966      388.66159     -40306.305      79.835992      130970.54    
  20844000   311.18833     -40694.966      388.66159     -40306.305      79.773084      130970.54    
  20845000   311.18833     -40694.967      388.66159     -40306.305      79.84674       130970.54    
  20846000   311.18833     -40694.958      388.66159     -40306.297      79.948253      130970.54    
  20847000   311.18833     -40694.968      388.66159     -40306.306      79.774029      130970.54    
  20848000   311.18833     -40694.965      388.66159     -40306.304      79.868258      130970.54    
  20849000   311.18833     -40694.967      388.66159     -40306.306      79.813172      130970.54    
  20850000   311.18833     -40694.965      388.66159     -40306.303      79.784691      130970.54    
  20851000   311.18833     -40694.962      388.66159     -40306.301      79.820206      130970.54    
  20852000   311.18833     -40694.967      388.66159     -40306.306      79.844354      130970.54    
  20853000   311.18833     -40694.965      388.66159     -40306.303      79.918034      130970.54    
  20854000   311.18833     -40694.968      388.66159     -40306.307      79.858138      130970.54    
  20855000   311.18833     -40694.967      388.66159     -40306.305      79.857295      130970.54    
  20856000   311.18833     -40694.965      388.66159     -40306.303      79.8654        130970.54    
  20857000   311.18833     -40694.969      388.66159     -40306.307      79.777421      130970.54    
  20858000   311.18833     -40694.97       388.66159     -40306.309      79.792257      130970.54    
  20859000   311.18833     -40694.968      388.66159     -40306.306      79.848637      130970.54    
  20860000   311.18833     -40694.969      388.66159     -40306.307      79.832508      130970.54    
  20861000   311.18833     -40694.966      388.66159     -40306.304      79.874962      130970.54    
  20862000   311.18833     -40694.964      388.66159     -40306.303      79.828796      130970.54    
  20863000   311.18833     -40694.969      388.66159     -40306.308      79.822429      130970.54    
  20864000   311.18833     -40694.969      388.66159     -40306.308      79.815473      130970.54    
  20865000   311.18833     -40694.968      388.66159     -40306.306      79.753814      130970.54    
  20866000   311.18833     -40694.962      388.66159     -40306.3        79.880442      130970.54    
  20867000   311.18833     -40694.969      388.66159     -40306.308      79.772029      130970.54    
  20868000   311.18833     -40694.964      388.66159     -40306.302      79.932393      130970.54    
  20869000   311.18833     -40694.969      388.66159     -40306.307      79.820267      130970.54    
  20870000   311.18833     -40694.966      388.66159     -40306.304      79.738948      130970.54    
  20871000   311.18833     -40694.97       388.66159     -40306.308      79.807435      130970.54    
  20872000   311.18833     -40694.963      388.66159     -40306.301      79.932963      130970.54    
  20873000   311.18833     -40694.966      388.66159     -40306.305      79.825985      130970.54    
  20874000   311.18833     -40694.967      388.66159     -40306.305      79.848951      130970.54    
  20875000   311.18833     -40694.966      388.66159     -40306.305      79.798542      130970.54    
  20876000   311.18833     -40694.964      388.66159     -40306.303      79.864454      130970.54    
  20877000   311.18833     -40694.966      388.66159     -40306.304      79.816569      130970.54    
  20878000   311.18833     -40694.964      388.66159     -40306.303      79.937182      130970.54    
  20879000   311.18833     -40694.965      388.66159     -40306.303      79.841259      130970.54    
  20880000   311.18833     -40694.968      388.66159     -40306.306      79.875778      130970.54    
  20881000   311.18833     -40694.963      388.66159     -40306.302      79.949105      130970.54    
  20882000   311.18833     -40694.969      388.66159     -40306.307      79.761228      130970.54    
  20883000   311.18833     -40694.967      388.66159     -40306.305      79.827724      130970.54    
  20884000   311.18833     -40694.966      388.66159     -40306.305      79.752144      130970.54    
  20885000   311.18833     -40694.965      388.66159     -40306.303      79.801573      130970.54    
  20886000   311.18833     -40694.967      388.66159     -40306.306      79.751948      130970.54    
  20887000   311.18833     -40694.968      388.66159     -40306.307      79.849654      130970.54    
  20888000   311.18833     -40694.963      388.66159     -40306.302      79.88879       130970.54    
  20889000   311.18833     -40694.968      388.66159     -40306.307      79.820583      130970.54    
  20890000   311.18833     -40694.965      388.66159     -40306.303      79.839754      130970.54    
  20891000   311.18833     -40694.963      388.66159     -40306.301      79.802061      130970.54    
  20892000   311.18833     -40694.962      388.66159     -40306.301      79.843773      130970.54    
  20893000   311.18833     -40694.968      388.66159     -40306.307      79.795149      130970.54    
  20894000   311.18833     -40694.956      388.66159     -40306.294      79.988407      130970.54    
  20895000   311.18833     -40694.967      388.66159     -40306.306      79.797223      130970.54    
  20896000   311.18833     -40694.967      388.66159     -40306.306      79.824501      130970.54    
  20897000   311.18833     -40694.963      388.66159     -40306.302      79.874974      130970.54    
  20898000   311.18833     -40694.964      388.66159     -40306.303      79.827723      130970.54    
  20899000   311.18833     -40694.963      388.66159     -40306.302      79.904453      130970.54    
  20900000   311.18833     -40694.967      388.66159     -40306.305      79.779174      130970.54    
  20901000   311.18833     -40694.968      388.66159     -40306.306      79.820004      130970.54    
  20902000   311.18833     -40694.965      388.66159     -40306.303      79.871886      130970.54    
  20903000   311.18833     -40694.964      388.66159     -40306.302      79.925773      130970.54    
  20904000   311.18833     -40694.968      388.66159     -40306.307      79.790607      130970.54    
  20905000   311.18833     -40694.963      388.66159     -40306.302      79.928704      130970.54    
  20906000   311.18833     -40694.966      388.66159     -40306.304      79.799055      130970.54    
  20907000   311.18833     -40694.968      388.66159     -40306.306      79.791022      130970.54    
  20908000   311.18833     -40694.968      388.66159     -40306.307      79.805397      130970.54    
  20909000   311.18833     -40694.969      388.66159     -40306.307      79.760034      130970.54    
  20910000   311.18833     -40694.969      388.66159     -40306.308      79.823897      130970.54    
  20911000   311.18833     -40694.965      388.66159     -40306.303      79.892204      130970.54    
  20912000   311.18833     -40694.964      388.66159     -40306.302      79.894921      130970.54    
  20913000   311.18833     -40694.966      388.66159     -40306.305      79.864596      130970.54    
  20914000   311.18833     -40694.97       388.66159     -40306.308      79.799983      130970.54    
  20915000   311.18833     -40694.966      388.66159     -40306.305      79.865546      130970.54    
  20916000   311.18833     -40694.967      388.66159     -40306.305      79.820582      130970.54    
